Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Masculino,38,Internacional,Excelente,5,58,"""Coolest city in Mexico""","""I was in Irapuato on business and my colleague suggested we visit Guanajuato. I have to say this is the coolest city I've been to in all of Mexico. From the small European style streets, to the underground tunnel/streets, and sidewalk cafes.....and don't forget the beautiful architecture. And there's an amazing vineyard ""Camino D Vinos"" just a few miles from town. I hope to return on vacation with my wife!""",Estados Unidos,Inglés,PC,3/4/2018
Femenino,27,Nacional,Excelente,5,13,"""Muy bonita""","""El sitio por dentro está realmente precioso, nos toco una misa donde por suerte tocaron el órgano y mejoró mucho la experiencia. Vale la pena visitar es de las iglesias más bonitas que he visitado.""",México,Español,Móvil,29/3/2018
Masculino,51,Internacional,Excelente,5,213,"""A fine piece of History""","""What a beautiful, peaceful church. It is centrally located and an easy walk from all locations. Walk into the church and feel the historical past. Sit and just enjoy the quietness of the building.""",Canadá,Inglés,Móvil,24/3/2018
Masculino,35,Nacional,Excelente,5,159,"""EXCELENTE MANTENIMIENTO""","""Es increíble encontrar una Basílica con siglos de antigüedad y con un mantenimiento impecable. ¡Vale la pena visitarla sin duda!""",México,Español,PC,21/3/2018
Femenino,40,Internacional,Excelente,5,11,"""Hermosa ejemplo de nustra religión y cultura""","""Hermosa arquitectura recuerdo de nuestros antepasados puedes orar a cualquier hora del dia y cuando estas ahi te siente lleno de paz. Y de noche con una vista hermosa en el centro de Guanajuato.""",Estados Unidos,Español,PC,19/3/2018
Femenino,32,Internacional,Excelente,5,15,"""¡Magnífico monumento imposible!!""","""Guanajuato y sus monumentos son una necesidad, es hermoso! Todo es para ver! Se necesitan al menos 4 días para ver todo a fondo.""",Francia,Francés,PC,19/3/2018
Masculino,71,Internacional,Excelente,5,323,"""Top-Rate - For a Cathedral""","""I'm not a big cathedral person, and it is easy to tire of them in Latin America like you get tired of wats (temples). But the yellow city cathedral of Guanajuato is easy on the eyes from the outside. In fact from the hill of Pipila it jumps right out of the cityscape. Inside during the midday Sunday mass, the chandeliers were all lit up setting off the beautiful cream and yellow colors, making the place all cheerful and lit up in contrast to so many of the usual dark interiors.""",Estados Unidos,Inglés,Móvil,18/3/2018
Masculino,25,Internacional,Excelente,5,56,"""Don't miss the Virgin older than 1300 years!""","""The Basilica is highly visible from any vantage point in the town including the Mirador. The Plaza is called the Plaza de la Paz – the Peace Plaza, and there is a plate that indicated the Basilica and centre of town are UNESCO Patrimony of Humanity since 1957. 

Of course, the real treat is the interior of the Church. Our Lady of Guanajuato is a sculpture of the Virgen Mary on the altar of this church and is the oldest virgin in the Americas. It was sculpted in Andalucía, and when invaded by the Arabs in 714, the Catholics hid the image in a humid cave for 8 centuries, until 1557 when Felipe II made a gift of the Virgen to the town of Guanajuato because of the vast riches that the town had sent back to Spain. So that makes the Virgin older than 1300 years, and well worth a peek!

The virgin is about 1.15 Meters in cedar and originally had a rose in one hand, later a sceptre and a crown, until a rose was replaced again. The 8th of August is the festival of the virgin. 

The mining expansion occurred throughout the 17th century and Guanajuato was one of the grandest mines in all the Americas, the New Spain in those days, which explained why the King and his son made the gift to the town.""",Estados Unidos,Inglés,PC,16/3/2018
Masculino,20,Nacional,Muy bueno,4,92,"""Muy bonita""","""Coloreando un punto imperdible del centro de la ciudad y con una arquitectura y un diseño muy maravillosos. No deja de ser un templo y tal vez no resulte muy interesante si no gustan de la arquitectura o la historia.""",México,Español,PC,12/3/2018
Femenino,48,Nacional,Muy bueno,4,22,"""Una linda iglesia""","""Una iglesia muy tradicional y muy bella como varias qué hay en Guanajuato, muchos años de antigüedad.""",México,Español,Móvil,9/3/2018
Masculino,36,Internacional,Muy bueno,4,148,"""Llamativo color amarillo catedral del siglo XVII, un poco sosa decoración de estilo griego o romano""","""Guanajuato está situado justo en el centro, alto llamativo, no importa en qué dirección ir, se puede utilizar como un objetivo y no perderse. Aspecto es hermoso color caqui y ladrillo rojo, el interior de la iglesia era delicada blanco / amarillo ganso estilo griego / romano. También se repiten decoración del techo y murales, pero son empujadas blanco simple geométrica, en lugar de generales rococó España se acompaña de un gran número de modelo del rizo apariencia dorada de lujo. Cada 15 minutos la campana, pero el número de Bell es independiente del tiempo. Hay un montón de restaurantes, tiendas de recuerdos, es adecuado en las proximidades de los demás. Iglesia en el lado izquierdo de la carretera por la Universidad de Guanajuato, hay una parada de autobús a la parada de autobús, el coche puede estar aquí y así sucesivamente.""",Taiwán,Chino,PC,7/3/2018
Masculino,26,Internacional,Regular,3,2562,"""Sin gracia""","""Me esperaba más para tener una reputación de lugar histórico, pero la historia tiene muito.É para los religiosos, que no es una pérdida de tiempo.""",Brasil,Portugués,Móvil,1/3/2018
Masculino,41,Internacional,Regular,3,214,"""Iglesia famosa en Guanajuato""","""Es una famosa iglesia en Guanajuato. La noche es bella y se encienden. En las inmediaciones de la Universidad de Guanajuato, hay estudiantes japoneses. Ven lo que se recomienda quedarse.""",Japón,Japonés,Móvil,24/2/2018
Masculino,63,Internacional,Muy bueno,4,844,"""BEAUTIFUL DETAILS""","""This basilica is one of the main Catholic temples of the city. Is very large with many beautiful details. At the interior you can appreciate lots of decoration at the ceilings and dome. There is a very nice musical organ. A recommended visit while in Guanajuato to appreciate the architecture and religiosity of the city. Must see at night from the exterior and interior, beautiful illumination!""",Guatemala,Inglés,PC,22/2/2018
Femenino,36,Nacional,Muy bueno,4,83,"""Hermosa estructura en pleno centro de la ciudad""","""En el corazón del centro de la ciudad, hermosa Basílica digna de unas buenas fotografías, desde ahi se puede ir facilmente caminando a la mayoria de los lugares importantes del centro.""",México,Español,PC,21/2/2018
Masculino,,Internacional,Excelente,5,15,"""Beautiful and Historic""","""Beautiful building in the historic part of town. We were able to go inside and it is a wonder! Located among shopping, restaurants, city parks & old, cool buildings. Enjoy music in the park on your stroll through the area.""",Estados Unidos,Inglés,Móvil,19/2/2018
Femenino,69,Internacional,Excelente,5,757,"""Lovely""","""The Basilica of Our Lady of Guanajuato is magnificent. It is worth your time to go inside for a visit. There is no charge.""",Canadá,Inglés,Móvil,17/2/2018
Masculino,29,Internacional,Excelente,5,93,"""Beautiful. Must see in Guanajuato""","""Part of any walking tour in Guanajuato. Well conserved, totally worth it.  Located just meters from the main square El Jardín.""",Chile,Inglés,Móvil,15/2/2018
Femenino,33,Internacional,Excelente,5,62,"""Iglesia central""","""La iglesia es hermosa como todo el mundo dice, pero lo que he encontrado un medio interesante es que está en una plaza donde los mexicanos hacen eventos para la gente de la ciudad, fue el día 04 Noviembre, todavía estaban celebrando el Día de los Muertos con una selección de Catrinas, música orquestal, canciones y bailes populares, muy bueno.""",Italia,Italiano,Móvil,8/2/2018
Masculino,31,Nacional,Excelente,5,51,"""Hermosa arquitectura e interior""","""Retablos y nave decorada, candelabros al estilo barroco, angeles por donde sea, detalles en pinturas. Arte bien conservado.""",México,Español,Móvil,5/2/2018
Masculino,45,Internacional,Regular,3,326,"""Basilica in the Centro""","""This is a location you will walk by while walking in the City. Every Mexican City or town has a church Due to the silver wealth of the City it is a Basilica in the parochial style.
The church is filled with people during the day and it really is up to you and how you feel about visiting churches whether you want to stop inside or just observe the architecture from the exterior.""",Estados Unidos,Inglés,PC,29/1/2018
Femenino,32,Internacional,Excelente,5,63,"""Impresionante iglesia con colores vibrantes""","""Iglesia en la plaza central de Guanajuato con un color amarillo que se destaca en la calle. El interior es impresionante, con una decoración que nos deja deslumbrados. techos altos pintados y lámparas de cristal reluciente lleno de luz. Donde la mayoría de las mujeres eligen para casarse por lo que lo más probable es ir allí y ver a una novia para casarse y se sorprenderá.""",Portugal,Portugués,Móvil,28/1/2018
Masculino,49,Internacional,Muy bueno,4,3280,"""Central y amarillo""","""La gran arquitectura religiosa en el centro de la ciudad con vistas a la plaza de la Paz, muy bonito por la noche cuando está iluminado con luces blancas. El suntuoso interior no es particularmente memorable obras si no el magnífico órgano. ¡Para visitar absolutamente!""",Italia,Italiano,PC,25/1/2018
Femenino,34,Nacional,Muy bueno,4,16,"""Lindo lugar""","""La iglesia es bonita y tiene los restos de una mártir, interesante leer su historia y saber por qué están ahí.""",México,Español,Móvil,22/1/2018
Masculino,20,Nacional,Excelente,5,11,"""Inicio turístico""","""Al llegar a la Basilica,puedes decidir irte hacia el mercado o hacia el teatro o puedes detener a desayunar o tomar alguna bebida ,enfrente ,ya que tien 2 restaurantes en la calle,donde se disfruta el andar de las personas que disfrutan Guanajuato,caminando.
y el templo de dia luce por su majestuosidad y localizacion,aunque no lo recominedo para personas que tengan problemas de caminar o de carreolas,porque hay que subir bastantes escalones ,pero ya dentro tien una presentacion digna de un palacio espiritual ,ademas que tiene una gran historia de la sociedad guanajuatense y de la historia de la ciudad.""",México,Español,PC,22/1/2018
Masculino,51,Internacional,Regular,3,521,"""It's a church.... what can you say?""","""Every town of any size in Mexico seems to have a parochial style of church. Some are better (like San Miguel de Allende's), some not as good (like Dolores Hidalgo's). This follows the formula. If you're into churches - particularly of this architectural style - then it's worth a visit. Otherwise I'd give it a miss. Look at it from the outside or from up at the Pipila viewpoint but it's not worth going inside.""",España,Inglés,PC,14/1/2018
Masculino,30,Internacional,Muy bueno,4,22,"""Beautiful church""","""This church is beautiful from the outside and the inside. It is very recommended to pass by for a few minutes and take some pictures.""",Egipto,Inglés,Móvil,13/1/2018
Masculino,25,Internacional,Regular,3,56,"""Las atracciones del centro de visita obligada""","""Iglesia en el centro de la ciudad, siempre y cuando esté en Guanajuato, que pasará a través de esta iglesia. Iglesia de puertas abiertas gratuita, fui a sólo tienen algunos rituales durante el día. En el exterior se puede tomar muy buenas fotos.""",Taiwán,Chino,PC,10/1/2018
Femenino,22,Nacional,Muy bueno,4,17,"""Hermosa""","""Es el templo más importante de Guanajuato y es un lugar turístico hermoso que todo aquél que vaya a esta ciudad debe conocer.""",México,Español,PC,8/1/2018
Masculino,71,Internacional,Muy bueno,4,947,"""Preciosa basílica""","""Se visita la basílica de Notre Señora de Guanajuato. Como en otros lugares, es el corazón de la ciudad. Este edificio amarillo imponente es el centro de la ciudad, habíamos querido visitar el día antes, pero estábamos celebrando una boda. Hoy en día, tenemos sonidos lugar entre los bautismos y comuniones justo antes. Aprovechamos el interludio para ver y, al mismo tiempo, ver a un hombre joven que hace pivotar para tirar de un cable para operar las campanas. impresionante.""",Canadá,Francés,PC,6/1/2018
Femenino,37,Nacional,Muy bueno,4,23,"""Basílica de Guanajuato""","""La Basílica Colegiata de Nuestra Señora de Guanajuato es el edificio mas protagonista de la Plaza de la Paz.

Se le denominó Parroquia de Guanajuato hasta el año de 1957, en que se le elevó a la categoría de la Basílica de Nuestra Señora de Guanajuato. Su construcción se inició en el año de 1771 y se concluyó en 1796, los mineros fueron quienes cubrieron los costos del lugar. En ese año se llevó al templo la  imagen de la Virgen de Guanajuato, la cual dice la tradición, fue donada por el rey Felipe II. Es una magnifica escultura en madera estofada, llama la atención la dulce belleza de los rostros de la Virgen y el Niño y tiene una rica base de plata repujada de estilo barroco.

Su arquitectura corresponde al barroco manierista del siglo XVII, con esbelta cúpula del mismo estilo. Su atrio data de principios del siglo XIX. Cada una de sus tres puertas de acceso tiene una fachada en cantera rosa, sobresaliendo la fachada principal, sobre la cual se erige el campanario de tres cuerpos de la misma época y estilo; además del cubo del reloj, se aprecia otra torre de inferiores proporciones y de bello estilo churrigueresco del siglo XVIII.

En el altar mayor se encuentran los auténticos restos de Santa Faustina Mártir y su sangre en polvo, contenida en un bello vaso, los cuales fueron adquiridos en Roma por el segundo Conde de Valenciana.""",México,Español,Móvil,6/1/2018
Masculino,,Nacional,Excelente,5,7,"""Vista impresionante""","""Es una visita obligada en Guanajuato y bajar por las escaleras hasta el pueblo es basico para apreciar los callejones, lleva tenis o zapatos comodos, de regreso si no quieres subir por las escaleras hay un funicular.""",México,Español,PC,5/1/2018
Masculino,41,Nacional,Regular,3,47,"""Not bad, not the best""","""If you liked parochial architecture, you'll enjoy the Basílica. But I did not find it particularly nice. Worth a visit, though.""",México,Inglés,Móvil,5/1/2018
Femenino,37,Nacional,Excelente,5,148,"""Hermoso templo""","""Con tantas iglesias como hay en Guanajuato, es difícil competir. Sin embargo está basílica es hermosa.""",México,Español,Móvil,5/1/2018
Femenino,18,Nacional,Excelente,5,63,"""TEMPLO EMBLEMÁTICO EN EL CENTRO DE GUANAJUATO""","""Entre todas las iglesias que se encuentran en esta ciudad sin lugar a dudas resalta la basílica, con detalles en su interior y en sí fachada de alto relieve. Muy cuidada y dónde podrás celebrar alguna ceremonia importante en tú vida. Cuándo la visite nos tocó la suerte de presenciar una boda. Y para recibir el año nuevo frente a ella el gobierno de la ciudad monta un escenario y de ella lanzan fuegos pirotécnicos. Muy recomendable.""",México,Español,Móvil,4/1/2018
Masculino,72,Internacional,Excelente,5,15,"""Beautiful city, beautiful basilica""","""The strikingly beautiful basilica is just one of the marvelous sites in Guanajuato. It is located just down the street from the central park. There are lots to see in this historic city and the basilica is one of many ""must see"" places.""",Estados Unidos,Inglés,PC,4/1/2018
Masculino,24,Internacional,Excelente,5,41,"""Imponente""","""Asentada en el centro de la ciudad, su arquitectura es imponente Vistiendo totalmente la Plaza de la Paz, es un lugar obligado para su visita La típica foto cayendo la tarde no puede faltar En su interior se pueden apreciar el arte y estructura imponentes.""",Argentina,Español,Móvil,27/12/2017
Femenino,36,Nacional,Excelente,5,80,"""Hermosa""","""Me tocó verla de día y de noche. En la noche le iluminen por fuera y se ve súper bonita. Es color amarillo mostaza y hace muy bonito contraste con el azul del cielo. Vale la pena darse una vuelta aunque no se profese la religión católica. Por fuera, hay jóvenes vestidos de estudiantina que te ofrecen callejoneadas en la noche.""",México,Español,Móvil,26/12/2017
Masculino,39,Internacional,Muy bueno,4,567,"""Notable""","""La Basílica de Nuestra Señora de Guanajuato tiene una imagen de la Virgen, patrona de la ciudad, todo cubierto de joyas y se encuentra en la plaza de la paz. No hay que perderse.""",Italia,Italiano,PC,22/12/2017
Masculino,61,Internacional,Excelente,5,107,"""Es un templo magnifico en pleno centro histórico de Guanajuato""","""Imponente templo en el núcleo histórico de Guanajuato; reliquia colonial que no debes dejar de visitar, por su riqueza religiosa y arquitectónica.""",Perú,Español,PC,22/12/2017
Masculino,49,Internacional,Excelente,5,940,"""From the outside the color and architecture are top notch - pristine and well maintained""","""It seemed like every time I tried poking my head in this church as I walked by, there was a service going on this specific Friday. I finally went inside during the service at night when it was all lit up; it was stunning. I recommend a visit.""",Estados Unidos,Inglés,PC,16/12/2017
Femenino,21,Internacional,Excelente,5,66,"""Just...WOW!""","""The sites of this quaint city are so breathtaking! Basilica of Our Lady of Guanajuato, included. I recommend coming into the city of Guanajuato during the day and staying to see the sites in the evening so you get to experience the best of both worlds.  *Be sure to wear comfortable shoes to help navigate the cobblestone streets.""",Estados Unidos,Inglés,PC,11/12/2017
Femenino,44,Nacional,Excelente,5,6,"""HERMOSA""","""Simplemente si vas a Guanajuato tienes que visitarla para tu acervo cultural, arquitectura inigualable.""",México,Español,Móvil,9/12/2017
Femenino,22,Internacional,Excelente,5,39,"""Gorgeous place!""","""Absolutely stunning on the inside... was open every time we walked by. It is located in the center of everything, just a short walk away from Teatro Juarez.""",Estados Unidos,Inglés,PC,6/12/2017
Masculino,26,Nacional,Muy bueno,4,154,"""Visita a la Basílica""","""Visita obligada, es un lugar al que tienes q ir, la infraestructura de la basílica es espectacular, la parte de adentro cuenta con un detalle muy bueno, es un lugar que puedes visitar a cualquier hora, en la noche, la iluminación en la noche es increíble.""",México,Español,PC,1/12/2017
Masculino,,Nacional,Excelente,5,6,"""Preciosa iglesia""","""La Basílica está preciosa y en pleno centro de Guanajuato, vale la pena ir a visitarla y de ser posible participar de una misa.""",México,Español,Móvil,28/11/2017
Masculino,34,Nacional,Excelente,5,41,"""No puedes perderte una foto aquí""","""En la noche se ve muy bonita la iglesia con la iluminación que le ponen, imperdible para sacar una foto.""",México,Español,PC,24/11/2017
Femenino,38,Nacional,Excelente,5,155,"""Casi la catedral""","""Cerca del jardín unión encontraras este lugar emblemático y su arquitectura tipo barrocon con oro de las minas aunque es la capital de Guanajuato debería ser cate dral aunque no quisieron. Una visita obligada y agradable.""",México,Español,Móvil,21/11/2017
Masculino,27,Nacional,Excelente,5,12,"""¡Una de las varias hermosas iglesias de Guanajuato!""","""Fue la primer iglesia que visitamos por nuestro recorrido de la ciudad, y fue la primer impresion de la majestuosidad de la arquitectura de la ciudad, ¡esta hermosa y definitivamente si vas a la ciudad te recomiendo visitarla!""",México,Español,PC,14/11/2017
Masculino,42,Nacional,Excelente,5,13,"""La mejor""","""Es perfecta y muy agradable, es imponente y llamativa, a sus alrededores podrás encontrar restaurantes se encuentra en una vía caminable, recomiendo recorrer toda la zona y visitarla por dentro es hermosa.""",Chile,Español,PC,13/11/2017
Masculino,69,Internacional,Excelente,5,925,"""Aspecto colorido y hermoso de la iglesia""","""La iglesia se encuentra en el centro de la ciudad. Delante de la iglesia se ha convertido en una plaza con una fuente, que los ciudadanos Ikoi'. Alrededor de que hay muchas opiniones que haya un asiento terraza del restaurante, orquesta y la noche es allí ha jugado el mariachi. También durante el día es hermoso y colorido, pero su apariencia es también preciosa para ser iluminado por la noche.""",Japón,Japonés,PC,13/11/2017
Masculino,52,Internacional,Excelente,5,223,"""Muy muy hermosa basílica""","""Sin comentarios. Guanajuato tiene iglesias visitar hermosas y bellas basílicas. Pero es realmente muy hermosa. Vale la pena el viaje.""",Francia,Francés,Móvil,11/11/2017
Femenino,43,Nacional,Excelente,5,18,"""Beautiful colonial church""","""As many of the churches in Guanajuato city, this temple is beautiful, a great architectural visit. It is a must see.""",México,Inglés,PC,26/10/2017
Femenino,63,Internacional,Excelente,5,432,"""Walk inside, turn around and look up""","""Almost everything has gold leaf on it, including the huge pipe organ in the balcony in the back of the church. Eye popping! The Church of Our Lady of Guanajuato became the Basilica in 1957 when a bishop came (the building title upgrade reflected the title of the new head of the church). The facade is mannerist-baroque in style. The sculpture of the Virgin of Guanajuato, the city's patron, was a gift from King Carlos V of Spain in 1557. This is a must-see when you're in town. Oh, one more thing. We had a chance to talk with the bell-ringer when we left. There is no pattern; he rings the bell as many times as the spirit moves him!""",Estados Unidos,Inglés,PC,25/10/2017
Femenino,66,Internacional,Excelente,5,174,"""Beautiful basilica""","""This basilica is really beautiful and it is a must-see in Guanajuato. Walk around the downtown and don't forget to stop here and take a look inside, since it has amazing architecture inside too.""",Finlandia,Inglés,PC,23/10/2017
Femenino,29,Internacional,Excelente,5,58,"""Medio día en Guanajuato""","""Inicie mi día a las 4pm y lo termine a las 11:30pm. Que se puede decir de esta ciudad un cuento, sus callejones, la historia y todos los edificios arquitectonicos los cuales son la tradicion e historia de una pueblo que peleo por su independencia. La basilica de nuestra señora de guanajuato es un excelente lugar para escuchar parte de la historia; afuera hay ciudados que te cuentan la historia por unos cuantos pesos o unas tortas. Vale la pena escucharlos, si no tienes un guía turístico.""",Israel,Español,Móvil,17/10/2017
Masculino,21,Nacional,Excelente,5,445,"""La mejor de Guanajuato""","""La basílica de Nuestra Señora de Guanajuato es la mejor o una de las mejores obras barrocas en Guanajuato La arquitectura es impresionante pero por dentro es magnífica definitivamente es un “tienes” que ver de Guanajuato.""",México,Español,Móvil,16/10/2017
Femenino,33,Internacional,Excelente,5,24,"""Basilica of Our Lady of Guanajuato""","""This is just one of several churches in Guanajuato!  And each one is spectacular to go into, view and take photos! The architecture and workmanship is stunning!! Look up and all around! In one church there was a magnificent pipe organ!! It looked as though there was a rehearsal in progress as a man was playing it while a woman sang. It was quite beautiful!  Bit be respectful and aware. It might be a rare occurrence but we walked in (unaware) during a funeral. It wasn't until they proceeded down the aisle with the casket that we knew! At this time, we moved outside and then left to come back later.""",Canadá,Inglés,PC,5/10/2017
Masculino,42,Nacional,Excelente,5,47,"""Basílica en el centro de la ciudad""","""ermosa basílica localizada al centro de la ciudad, cerca de otros atractivos turísticos muy bien cuidada.""",México,Español,PC,3/10/2017
Masculino,36,Nacional,Muy bueno,4,41,"""Iglesia más emblematica de la ciudad""","""Hermosa basílica en el mero centro de Guanajuato, frente a la plaza de la paz, con un estilo barroco y neoclásico, cuenta con la primera escultura de la virgen llegada a América en una bella pieza de madera de cedro.""",México,Español,PC,2/10/2017
Masculino,68,Internacional,Excelente,5,926,"""Beautifuk Inside and Out""","""This basilica is one of the most beautiful that I have seen in Mexico. Its decoration inside is subtle, but elegant. It is a peaceful break from all your walking around the city.""",España,Inglés,PC,18/9/2017
Masculino,50,Nacional,Muy bueno,4,87,"""Emotional and inspirational""","""The architecture of the churches are simply outstanding.The details of the ceiling painted and statues are very well defined.""",México,Inglés,PC,13/9/2017
Femenino,41,Nacional,Excelente,5,65,"""¡¡PRECIOSA!!""","""Es tan hermosa en su interior y se celebran las mejores ceremonias eclesiásticas de la sociedad. Además del tinte religioso como historia y arquitectura vale en todo.""",México,Español,PC,12/9/2017
Masculino,74,Internacional,Excelente,5,546,"""El aspecto hermoso""","""En particular, una gran vista nocturna desde la cima de la colina. En la iglesia simbólica de Guanajuato, ubicada en el centro de la ciudad. Usted puede disfrutar de la vista durante el día y la noche.""",Japón,Japonés,PC,8/9/2017
Masculino,39,Nacional,Muy bueno,4,829,"""En tu camino del teatro al callejón""","""Para visitar en tu camino del Teatro al Callejón del beso, es una bonita catedral pero lo interesante está en su interior. Ubicado enfrente de la Plaza de la Paz, donde puedes encontrar un par de cafeterías y restaurantes para tomar un respiro.""",México,Español,Móvil,6/9/2017
Masculino,53,Internacional,Excelente,5,758,"""Enclavado en el centro de la hermosa ciudad""","""En algunas ciudades, así que relajamos y disfrutamos para funcionar incluso sin un mapa. Guanajuato es una ciudad hermosa a todos a ser experimentado, y es el centro exacto donde se encuentra la catedral Su perfil muy movido y situado en el hermoso centro histórico de la ciudad hace que sea muy especial. Aquí se celebran muchas bodas con los coches históricos de espera para la novia y el novio. La plaza frente a la catedral también es hermoso y la noche se llena de gente y locales más que decente, no banal y que podrá comer bien sin gastar mucho dinero.""",Italia,Italiano,PC,6/9/2017
Masculino,,Internacional,Muy bueno,4,12,"""Guanajuato's most visited landmark""","""Even if you don't go inside, everybody hangs outside by the fountain plaza or at the nearby outdoors cafe's, taking selfies in front of the Basilica of our Lady of Guanajuato. At night time it's the center's most illuminated view especially from the Pipila statue.""",Estados Unidos,Inglés,PC,31/8/2017
Masculino,35,Nacional,Excelente,5,22,"""¡Belleza y locura! Hermosa ciudad""","""Cada paso que se da en esta bella ciudad es una belleza; mezcla de una ciudad mediana en rápido crecimiento, y una historia fuerte, increible. sus callejoneadas enamoran a más de un turista.""",México,Español,PC,21/8/2017
Masculino,46,Nacional,Muy bueno,4,834,"""De las más emblemáticas""","""Desde el mirador esta Basílica sobresale por su tamaño, es sin duda de la mas emblemáticas de la ciudad, un lugar de oración, enfrente tiene un pequeño pero bonito parque y el entorno de los edificios coloniales hacen de este sitio algo realmente llamativo.""",México,Español,PC,18/8/2017
Masculino,40,Nacional,Excelente,5,57,"""Hermosa catedral""","""Acudí a misa con mi familia y nos quedamos asombrados de que no cuentan con un coro, sino que se utiliza el organo instrumental de la iglesia y las dos personas que cantan lo hacen a manera de opera o no se como explicarlo disculpando la ignorancia. Muy padre todo.""",México,Español,PC,8/8/2017
Femenino,23,Internacional,Muy bueno,4,14,"""Un lugar espirítualmente colonial""","""Es un templo hermoso, llenó de historia y misticismo. Ir por la tarde a misa es reconfortante. Pero también debe visitarse por la noche para disfrutar de la exquisita iluminación que el municipio realizó.""",Colombia,Español,Móvil,5/8/2017
Femenino,55,Internacional,Muy bueno,4,207,"""Beautiful church""","""This is another beautiful and historic church. It has been well kept and you can visit for free. (Donations are accepted) if you want to take pictures make sure you turn off your flash.""",Estados Unidos,Inglés,Móvil,2/8/2017
Femenino,46,Internacional,Excelente,5,95,"""Beautiful Basilica""","""One of many beautiful, elegant Basilicas in the area providing a sense of being in a spiritual place.""",Estados Unidos,Inglés,Móvil,31/7/2017
Masculino,62,Internacional,Excelente,5,222,"""Gran devoción""","""Impresionante complejo basilical, con distintos templos y lugares para el peregrinaje de los devotos de esta divinidad.""",Perú,Español,PC,30/7/2017
Femenino,32,Internacional,Excelente,5,24,"""Loved It""","""Amazing place to visit. It feels as if you are in Europe. The building and architectural structures are overwhelmingly amazing. A camera is unable to capture its beauty.""",Estados Unidos,Inglés,PC,30/7/2017
Femenino,33,Internacional,Muy bueno,4,95,"""En el corazón de Guanajuato""","""Se encuentra en el puro centro de la ciudad, es un ícono de Guanajuato y cerca de ahí venden unas nieves muy ricas.""",Guatemala,Español,PC,28/7/2017
Masculino,20,Nacional,Muy bueno,4,19,"""Muy interesante""","""Una iglesia icónica de Guanajuato, esta en la zona mas concurrida de la zona, en los alrededores hay mucha afluencia de turistas y lugareños.""",México,Español,PC,24/7/2017
Masculino,25,Internacional,Excelente,5,123,"""Preciosa""","""Preciosa basílica tanto por fuera como por dentro ubicada en la plaza mas grande e importante de la ciudad, donde además tienes en frente unos bares con terrazas donde tomarte una chela y ver la basílica en un observatorio privilegiado.""",España,Español,PC,18/7/2017
